Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,GameLink,DateFetched
💰 Bandit Mansion Tycoon ,HIUH,Ages 9+,1,7820,3.6M+,Not Supported,Not Supported,11/4/2022,10/6/2024,6,N/A,1788,764,https://www.roblox.com/games/11465105837/Bandit-Mansion-Tycoon?gameSearchSessionInfo=410591d2-5697-4e46-981c-c0f8abf0f4ab&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11465105837&amp;position=0&amp;universeId=4075985071,11/5/2024 20:29
Ez Obby But You Get Kicked If You Die!,@Zaviuz,All Ages,5,38899,31.7M+,Supported,Not Supported,1/16/2022,7/14/2024,30,Obby & Platformer,16K+,17K+,https://www.roblox.com/games/8552239983/Ez-Obby-But-You-Get-Kicked-If-You-Die?gameSearchSessionInfo=72021a18-c38f-4017-a3b1-90e3e904c9f5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8552239983&amp;position=0&amp;universeId=3261662774,11/5/2024 20:30
Onett - SSBM,@PrincessxPeqchx,All Ages,0,1,44,Not Supported,Supported,10/21/2024,10/30/2024,50,N/A,1,0,https://www.roblox.com/games/110949781355398/Onett-SSBM?gameSearchSessionInfo=61b09c94-e944-4890-bf83-9b928e086b05&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=110949781355398&amp;position=0&amp;universeId=6701794575,11/5/2024 20:30
Berry Avenue 🏠 RP,Amberry Games,All Ages,23566,2324145,4.5B+,Not Supported,Not Supported,1/8/2022,11/3/2024,30,Roleplay & Avatar Sim,688K+,100K+,https://www.roblox.com/games/8481844229/Berry-Avenue-RP?gameSearchSessionInfo=30c4ed16-c8e1-4636-91c8-8d89f67428e3&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8481844229&amp;position=0&amp;universeId=3240075297,11/5/2024 20:30
Moonbase Tycoon,@ExppaIt,All Ages,0,3,71,Supported,Not Supported,4/15/2023,3/28/2024,2,N/A,3,0,https://www.roblox.com/games/13130322500/Moonbase-Tycoon?gameSearchSessionInfo=26e809ba-f0a2-4b08-ba4c-2cc2008faefe&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13130322500&amp;position=0&amp;universeId=4583210332,11/5/2024 20:30
🤖 Robot Inc.,Ninja Dolphin Games,Ages 9+,48,235349,34.1M+,Not Supported,Not Supported,9/19/2019,10/19/2023,8,Simulation,43K+,11K+,https://www.roblox.com/games/3925890721/Robot-Inc?gameSearchSessionInfo=566bdbb4-e17a-4b20-806a-e8102b2dae80&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3925890721&amp;position=0&amp;universeId=1330216861,11/5/2024 20:30
Bloxy Bingo,Bloxy Bingo,All Ages,1267,977164,302.4M+,Not Supported,Not Supported,6/28/2020,11/3/2024,80,Party & Casual,247K+,47K+,https://www.roblox.com/games/5244411056/Bloxy-Bingo?gameSearchSessionInfo=212209bf-46f8-4da1-9250-3a6d29d0f24a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5244411056&amp;position=0&amp;universeId=1836146838,11/5/2024 20:30
Ro-Bio Virus Injection,Saiyco,Ages 9+,132,13169,2.8M+,Not Supported,Not Supported,8/16/2023,11/5/2024,12,N/A,2123,454,https://www.roblox.com/games/14457414866/Ro-Bio-Virus-Injection?gameSearchSessionInfo=ef8bf17d-9363-462a-a710-957831458989&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14457414866&amp;position=0&amp;universeId=4993731323,11/5/2024 20:30
Pandemonium Practice,@rapandsam,All Ages,18,266,43.8K+,Supported,Supported,9/1/2024,11/5/2024,30,N/A,154,48,https://www.roblox.com/games/139206347748790/Pandemonium-Practice?gameSearchSessionInfo=7ebe69fa-f7fc-4edb-880c-0191cfc9e45f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=139206347748790&amp;position=0&amp;universeId=6497185487,11/5/2024 20:30
wolfpaq,@Mateusao113,All Ages,0,5,222,Not Supported,Supported,10/20/2024,10/20/2024,50,N/A,6,1,https://www.roblox.com/games/74100105789760/wolfpaq?gameSearchSessionInfo=c475c389-88b5-4295-9137-8c019d72c527&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=74100105789760&amp;position=0&amp;universeId=6695895503,11/5/2024 20:30
[👔OUTFITS] Chillz's Murder Mystery 2,zun's MM2,All Ages,42,70830,354.2K+,Supported,Supported,8/4/2024,8/4/2024,12,N/A,202,94,https://www.roblox.com/games/18792854259/OUTFITS-Chillzs-Murder-Mystery-2?gameSearchSessionInfo=82def129-0e7c-477c-b4f6-4e02018f070c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18792854259&amp;position=0&amp;universeId=6367537998,11/5/2024 20:30
🌊Tsunami Disaster Survival🌊,Playtad,All Ages,1205,158848,265.0M+,Not Supported,Not Supported,2/17/2022,6/29/2024,40,Survival,26K+,15K+,https://www.roblox.com/games/8846144215/Tsunami-Disaster-Survival?gameSearchSessionInfo=c25cb3bf-f65d-4963-a989-439deb7a045a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8846144215&amp;position=0&amp;universeId=3348878202,11/5/2024 20:30
Pirate Tycoon [ALPHA],@ItsMuneeeb,All Ages,0,298,34.6K+,Supported,Not Supported,3/18/2021,1/1/2024,16,N/A,213,36,https://www.roblox.com/games/6532714900/Pirate-Tycoon-ALPHA?gameSearchSessionInfo=cc5faa30-c2a6-4445-8322-192dd9c983c4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6532714900&amp;position=0&amp;universeId=2449471932,11/5/2024 20:30
D-DAY,Vision Works,Ages 9+,157,631566,123.9M+,Supported,Not Supported,7/6/2017,11/3/2024,50,Action,217K+,54K+,https://www.roblox.com/games/901793731/D-DAY?gameSearchSessionInfo=194cb257-350d-40d7-b56d-e3f7180a66b5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=901793731&amp;position=0&amp;universeId=375716943,11/5/2024 20:31
SCP-734 The Forgor Baby,@Chookster0000,All Ages,0,0,100,Not Supported,Supported,1/27/2024,1/28/2024,10,N/A,1,0,https://www.roblox.com/games/16129785943/SCP-734-The-Forgor-Baby?gameSearchSessionInfo=0f846403-5b78-45b1-bacb-895bf078a93d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16129785943&amp;position=0&amp;universeId=5573399943,11/5/2024 20:31
[🚨CODES] Ham's MM2,Vicious Beast MM2 Studios,All Ages,101,9719,57.9K+,Supported,Supported,10/30/2024,10/30/2024,12,N/A,29,7,https://www.roblox.com/games/104000637070921/CODES-Hams-MM2?gameSearchSessionInfo=38cf87d7-49d2-4d1a-923c-ebd54943fcc4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=39&amp;page=searchPage&amp;placeId=104000637070921&amp;position=0&amp;universeId=6735110344,11/5/2024 20:31
Limitless Airline Manager - [V.0.1.11],Extant Notion Entertainment,All Ages,60,25477,3.3M+,Not Supported,Not Supported,2/26/2022,10/31/2024,1,Simulation,8698,1444,https://www.roblox.com/games/8945226556/Limitless-Airline-Manager-V-0-1-11?gameSearchSessionInfo=746510c8-b091-44b8-ad32-afdceae3509b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8945226556&amp;position=0&amp;universeId=3376784467,11/5/2024 20:31
Poppy Playtime GrabPack Test [Flare Gun🔥],@kara4ik0294,All Ages,6,2104,1.3M+,Supported,Not Supported,2/10/2024,11/4/2024,5,N/A,658,449,https://www.roblox.com/games/16311388358/Poppy-Playtime-GrabPack-Test-Flare-Gun?gameSearchSessionInfo=b7db2e39-55e7-4e90-b3ae-2ecc964e2702&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16311388358&amp;position=0&amp;universeId=5627351510,11/5/2024 20:31
[🎄RED ONE] Anime Defenders,Small World Games x Anime Defenders,All Ages,69555,686347,3.1B+,Supported,Not Supported,4/5/2024,11/3/2024,30,Strategy,1M+,60K+,https://www.roblox.com/games/17017769292/RED-ONE-Anime-Defenders?gameSearchSessionInfo=95fe5e66-0b01-493e-aef7-4869fb69c70b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17017769292&amp;position=0&amp;universeId=5836869368,11/5/2024 20:31
Dress To Impress 💜,Dress To Impress Group,All Ages,119995,3294606,4.0B+,Supported,Not Supported,10/18/2023,11/5/2024,13,Roleplay & Avatar Sim,2M+,196K+,https://www.roblox.com/games/15101393044/Dress-To-Impress?gameSearchSessionInfo=6873c8be-ecf5-4dc2-bfdd-c821abca6be0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15101393044&amp;position=0&amp;universeId=5203828273,11/5/2024 20:31
DENSITY,@Melanak_84,All Ages,0,0,13,Not Supported,Supported,3/3/2024,3/22/2024,50,N/A,0,0,https://www.roblox.com/games/16606542224/DENSITY?gameSearchSessionInfo=848a91d4-9156-4efd-8dfe-93f7f2b34bc2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16606542224&amp;position=0&amp;universeId=5714171720,11/5/2024 20:31
Nuke's Digital Circus Roleplay 🎪,Nuke's Games,All Ages,3,16731,1.0M+,Not Supported,Not Supported,10/29/2023,8/31/2024,25,Roleplay & Avatar Sim,199,131,https://www.roblox.com/games/15208269961/Nukes-Digital-Circus-Roleplay?gameSearchSessionInfo=414b57fb-8334-47f2-b241-718e0a6e1d87&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15208269961&amp;position=0&amp;universeId=5243101434,11/5/2024 20:31
DA SLYCE [NEW] ,TILOG GAMES,All Ages,0,0,458,Supported,Not Supported,10/31/2024,11/4/2024,35,N/A,4,0,https://www.roblox.com/games/97192393263299/DA-SLYCE-NEW?gameSearchSessionInfo=e0d50792-79d9-4f10-9622-d0990aed481f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=97192393263299&amp;position=0&amp;universeId=6741584213,11/5/2024 20:32
Every Second You Get Older [🎃HALLOWEEN🎃],Children Falling Inc,All Ages,304,92288,87.4M+,Not Supported,Not Supported,2/5/2023,11/2/2024,20,Simulation,17K+,9132,https://www.roblox.com/games/12381382675/Every-Second-You-Get-Older-HALLOWEEN?gameSearchSessionInfo=f845ba3e-3788-455a-9fa7-bdc711b53296&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12381382675&amp;position=0&amp;universeId=4357443039,11/5/2024 20:32
Super Bagel 47,@urgrandmother436,All Ages,300,17961,912.2K+,Not Supported,Not Supported,9/1/2024,11/5/2024,80,N/A,6847,469,https://www.roblox.com/games/91386219365645/Super-Bagel-47?gameSearchSessionInfo=c1424afc-c4c0-43f6-89c9-85438d6f98fc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=91386219365645&amp;position=0&amp;universeId=6495742909,11/5/2024 20:32
Leika Obby Land [Fun Play Game],Leika Management Studio,All Ages,162,129,82.1K+,Not Supported,Supported,10/29/2024,11/4/2024,50,N/A,35,3,https://www.roblox.com/games/86658303499588/Leika-Obby-Land-Fun-Play-Game?gameSearchSessionInfo=aa1763c1-dc79-4e82-91ca-9f3c42150007&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=86658303499588&amp;position=0&amp;universeId=6733138550,11/5/2024 20:32
🎃 Creatures of Sonaria 🖤 Survive Kaiju Animals,Sonar Studios,Ages 9+,17572,3726894,1.0B+,Not Supported,Not Supported,6/26/2020,11/2/2024,75,Roleplay & Avatar Sim,713K+,73K+,https://www.roblox.com/games/5233782396/Creatures-of-Sonaria-Survive-Kaiju-Animals?gameSearchSessionInfo=461d9ab9-56d5-4ae4-b779-29b740ea135c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5233782396&amp;position=0&amp;universeId=1831550657,11/5/2024 20:32
Break In (Story),@Cracky4,All Ages,4496,3862666,2.5B+,Supported,Not Supported,9/10/2019,10/9/2023,45,Adventure,1M+,108K+,https://www.roblox.com/games/3851622790/Break-In-Story?gameSearchSessionInfo=11ae5b6d-46e6-49cc-983b-7b4c5d2aa828&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3851622790&amp;position=0&amp;universeId=1318971886,11/5/2024 20:32
🎃 Arm Wrestle Simulator,Kubo Games,All Ages,9350,899863,1.0B+,Supported,Not Supported,4/15/2023,11/5/2024,9,Simulation,1M+,58K+,https://www.roblox.com/games/13127800756/Arm-Wrestle-Simulator?gameSearchSessionInfo=20ff88e7-d059-4961-b647-bed76aef04a2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13127800756&amp;position=0&amp;universeId=4582358979,11/5/2024 20:32
🎃 DOORS 👁️,LSPLASH,All Ages,30533,6717882,5.7B+,Supported,Not Supported,3/14/2021,11/4/2024,40,Survival,3M+,291K+,https://www.roblox.com/games/6516141723/DOORS?gameSearchSessionInfo=55529889-9ff2-4190-9eeb-b60b1e9825af&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6516141723&amp;position=0&amp;universeId=2440500124,11/5/2024 20:32
Fantasy Lyte,LS Realm,All Ages,0,4,177,Not Supported,Supported,2/13/2024,10/9/2024,14,N/A,5,0,https://www.roblox.com/games/16350276859/Fantasy-Lyte?gameSearchSessionInfo=90c39814-3a09-4897-ab28-9613090841f6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16350276859&amp;position=0&amp;universeId=5638917676,11/5/2024 20:32
FREE FAKE HEADLESS THIS 2025 (secret game),@NoobPh_real,All Ages,3,173,116.8K+,Not Supported,Not Supported,5/28/2024,7/25/2024,15,N/A,99,354,https://www.roblox.com/games/17643701238/FREE-FAKE-HEADLESS-THIS-2025-secret-game?gameSearchSessionInfo=a01ddc1f-1034-48ce-9b98-df7fc9d7ac9b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17643701238&amp;position=0&amp;universeId=6042350122,11/5/2024 20:32
🎃 RIVALS,Nosniy Games,Ages 9+,49152,13959049,1.3B+,Supported,Supported,5/27/2024,10/31/2024,40,Shooter,2M+,124K+,https://www.roblox.com/games/17625359962/RIVALS?gameSearchSessionInfo=fe6e3cbe-ad24-438c-8638-ab20e300a531&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17625359962&amp;position=0&amp;universeId=6035872082,11/5/2024 20:32
🎃Infectious Smile [HALLOWEEN],laughablehaha,Ages 9+,2991,1940027,974.5M+,Supported,Not Supported,11/22/2020,11/4/2024,35,Survival,528K+,143K+,https://www.roblox.com/games/5985232436/Infectious-Smile-HALLOWEEN?gameSearchSessionInfo=6c55bf4a-ff78-4fad-8b4b-86cd7913015f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5985232436&amp;position=0&amp;universeId=2157872230,11/5/2024 20:33
ZOONOMALY CHAPTER 5 *OFFICIAL* (FANMADE),@AnomalyDev2000,All Ages,1,76986,287.2K+,Not Supported,Supported,6/22/2024,10/3/2024,50,N/A,18,26,https://www.roblox.com/games/18162000685/ZOONOMALY-CHAPTER-5-OFFICIAL-FANMADE?gameSearchSessionInfo=9de19fa9-ce2d-4934-bbe1-3293d24a8eac&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18162000685&amp;position=0&amp;universeId=6157420009,11/5/2024 20:33
Blush Canyon (For Obby King),@conormasters,All Ages,784,149087,123.1M+,Not Supported,Not Supported,5/26/2019,12/29/2023,20,Obby & Platformer,16K+,18K+,https://www.roblox.com/games/3218570640/Blush-Canyon-For-Obby-King?gameSearchSessionInfo=00b5c137-0a66-4270-be05-ff32bb7b6ebc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3218570640&amp;position=0&amp;universeId=1162648755,11/5/2024 20:33
Bulked Up [HALLOWEEN],mPhase,Ages 9+,792,2558407,414.7M+,Supported,Not Supported,5/22/2021,10/24/2024,10,Simulation,244K+,33K+,https://www.roblox.com/games/6847090259/Bulked-Up-HALLOWEEN?gameSearchSessionInfo=f9a32a56-3247-4425-bc00-e4fca8498592&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6847090259&amp;position=0&amp;universeId=2605831977,11/5/2024 20:33
Weird Interesting Game 😍 (UPD!),@Sigma_baconl4,All Ages,151,70948,2.2M+,Not Supported,Supported,8/14/2024,10/24/2024,50,N/A,66K+,35K+,https://www.roblox.com/games/18939339259/Weird-Interesting-Game-UPD?gameSearchSessionInfo=252c78d6-7ce4-4122-9381-ad6d4f9ec618&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18939339259&amp;position=0&amp;universeId=6414406606,11/5/2024 20:33
Emergency Hamburg,Emergency Hamburg,Ages 9+,9094,524795,449.8M+,Supported,Not Supported,10/12/2021,11/3/2024,42,Roleplay & Avatar Sim,210K+,39K+,https://www.roblox.com/games/7711635737/Emergency-Hamburg?gameSearchSessionInfo=2160da24-b75f-4e33-b63e-13b69edb43d2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7711635737&amp;position=0&amp;universeId=2992873140,11/5/2024 20:33
🚪Sprunki in Area 51 🔦,Existe uma Ideia,All Ages,84,143,182.9K+,Supported,Supported,10/15/2024,10/16/2024,20,N/A,18,17,https://www.roblox.com/games/132856517281649/Sprunki-in-Area-51?gameSearchSessionInfo=ae332c57-370f-4084-ad1c-f4fcf0e13e76&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=132856517281649&amp;position=0&amp;universeId=6677586836,11/5/2024 20:33
Five Nights TD [SEASON],Hyper TD,All Ages,21410,241907,414.4M+,Not Supported,Supported,1/3/2024,11/5/2024,20,Strategy,215K+,16K+,https://www.roblox.com/games/15846919378/Five-Nights-TD-SEASON?gameSearchSessionInfo=f19699d3-a157-4270-b769-e55f31bd7746&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15846919378&amp;position=0&amp;universeId=5479908441,11/5/2024 20:33
[W50] Obby But You’re On a Bike,FORTUNE 777,All Ages,3472,5764139,1.4B+,Not Supported,Not Supported,7/25/2023,11/5/2024,20,Obby & Platformer,776K+,237K+,https://www.roblox.com/games/14184086618/W50-Obby-But-You-re-On-a-Bike?gameSearchSessionInfo=e7edad82-4d09-4ef7-81a8-5f8cc7de7450&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14184086618&amp;position=0&amp;universeId=4908792642,11/5/2024 20:33
Survive a plane crash!,@DOLLYNHO_CR4FTYT,All Ages,145,9463,4.8M+,Not Supported,Not Supported,9/21/2021,10/15/2024,20,Survival,2663,1605,https://www.roblox.com/games/7525558608/Survive-a-plane-crash?gameSearchSessionInfo=9d8db889-924b-40ab-8f12-340b67252449&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7525558608&amp;position=0&amp;universeId=2927256010,11/5/2024 20:33
3008 [2.73],@uglyburger0,All Ages,16827,4842910,2.3B+,Supported,Supported,1/20/2019,11/2/2024,16,Survival,1M+,152K+,https://www.roblox.com/games/2768379856/3008-2-73?gameSearchSessionInfo=c3c6763b-d40c-4507-84ef-478d0be9744a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2768379856&amp;position=0&amp;universeId=1000233041,11/5/2024 20:33
Gunfight Arena,Gunfight Studio,Ages 9+,5341,1125378,524.6M+,Not Supported,Not Supported,8/21/2023,11/4/2024,20,Shooter,443K+,58K+,https://www.roblox.com/games/14518422161/Gunfight-Arena?gameSearchSessionInfo=9515840b-df28-46bb-b43a-ff7dfec81b6c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14518422161&amp;position=0&amp;universeId=5012222382,11/5/2024 20:34
Guts &amp; Blackpowder,Guts &amp; Blackpowder,Ages 13+,5534,586191,163.4M+,Supported,Not Supported,1/31/2023,11/3/2024,20,Shooter,231K+,14K+,https://www.roblox.com/games/12334109280/Guts-Blackpowder?gameSearchSessionInfo=d5181018-63c7-461a-9487-0a8739b5a6d4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12334109280&amp;position=0&amp;universeId=4342047058,11/5/2024 20:34
Gym League 🎃,1v2 Studios,All Ages,10165,3784531,384.1M+,Supported,Supported,5/11/2024,11/4/2024,8,Simulation,973K+,25K+,https://www.roblox.com/games/17450551531/Gym-League?gameSearchSessionInfo=a76ae79f-fd02-4db6-b8ff-aa7db40b7bb9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17450551531&amp;position=0&amp;universeId=5972059550,11/5/2024 20:34
Gym Star Simulator[NEW PIRATE TRAINER🏴‍☠️💪],Gym Simulator Club,All Ages,7667,213816,55.2M+,Supported,Supported,8/20/2024,11/5/2024,12,Simulation,54K+,3527,https://www.roblox.com/games/70906625936847/Gym-Star-Simulator-NEW-PIRATE-TRAINER?gameSearchSessionInfo=b98e8d29-662c-4507-ac87-7de2bd2c0ff7&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=70906625936847&amp;position=0&amp;universeId=6443367640,11/5/2024 20:34
Teamwork Puzzles 2 (Obby),Pear Pressure,All Ages,1876,14002725,717.0M+,Supported,Supported,2/28/2023,11/4/2024,22,Obby & Platformer,634K+,46K+,https://www.roblox.com/games/12641272458/Teamwork-Puzzles-2-Obby?gameSearchSessionInfo=7980b63c-3506-41f5-9796-69648781a49d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12641272458&amp;position=0&amp;universeId=4434803478,11/5/2024 20:34
Jailbreak 🍁,Badimo,All Ages,11414,18275387,7.1B+,Supported,Supported,1/7/2017,10/23/2024,28,Action,5M+,770K+,https://www.roblox.com/games/606849621/Jailbreak?gameSearchSessionInfo=ae562ee1-29a8-437f-aa41-c672b48a3aee&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=606849621&amp;position=0&amp;universeId=245662005,11/5/2024 20:34
[UPDATE 1] Project: Afternight,Project: AE,All Ages,454,98710,15.4M+,Supported,Not Supported,4/8/2023,11/5/2024,40,Action,40K+,4088,https://www.roblox.com/games/13042495892/UPDATE-1-Project-Afternight?gameSearchSessionInfo=f2ba7090-c9fa-4706-9cb8-64b692068937&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=37&amp;page=searchPage&amp;placeId=13042495892&amp;position=0&amp;universeId=4557322431,11/5/2024 20:34
[NEW CODE] Project Polaro,@NushDespreCe,All Ages,499,1162,263.5K+,Not Supported,Supported,10/30/2024,11/5/2024,13,N/A,424,37,https://www.roblox.com/games/135459190760173/NEW-CODE-Project-Polaro?gameSearchSessionInfo=27090715-dbed-4284-a718-04424ab46ee3&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=135459190760173&amp;position=0&amp;universeId=6735521335,11/5/2024 20:34
